A,B,C,F,G,H,I,J,K,L,Response,D,E,M,N
224.4034391,0.564275301,0.66795254,-0.076718643,1.212761697,1.775925444,0.984085025,2.277776009,-1.078926749,-0.21529855,0.979997947,Male,Yes,-0.078405424,224.7514804
35.38808928,-0.386003362,-0.178371104,-1.999267592,0.736411404,-0.102762685,-0.182314255,0.557486796,-0.730806763,1.079130649,0.420141622,Fema,Yes,0.85522166,35.70948196
-238.2391929,-0.664581115,1.555511096,1.401155327,0.397595514,0.265807291,0.227558797,0.188464997,-2.841551121,-2.776437253,0.182697091,Fema,Yes,-2.617486193,-238.639098
-9.035666956,0.258274841,-0.233459302,-0.478655847,-0.33600732,-0.362106879,0.674447927,-1.562442216,0.178423354,1.048857512,0.99497756,Male,Yes,1.222494556,-9.019446244
-40.82672823,1.665049407,-1.017016202,0.008554926,-1.263727622,0.124118288,1.837080688,0.159234201,0.537396747,-1.092540814,-1.714056593,Male,Yes,-0.952652712,-40.9154527
15.29687861,-0.446825562,-1.082717568,0.279049398,0.968583722,-0.277795524,0.193485508,-0.93365408,0.966465765,-0.140997415,1.028926425,Fema,Yes,-0.140457802,15.68345989
-239.5007269,-1.645593724,-0.149484012,-1.937021407,0.217266685,0.728781521,0.88550111,-0.886220819,-0.40083471,-0.470024317,-1.995976869,Male,Yes,-0.504341429,-240.1609198
198.4380205,0.946718934,0.685208978,1.914276217,0.72518511,0.516518783,0.161971855,-1.007587835,1.644949239,0.326009523,0.583753485,Male,Yes,0.286665898,198.8996934
-185.3798935,0.827053409,0.083877878,-0.507659995,-0.499079179,-0.718127199,-1.38087086,0.164569844,0.27448201,0.758160988,0.403604277,Fema,Yes,0.615628068,-185.4617313
-281.8460037,-0.021517119,0.678577498,-0.215043233,0.144261297,1.330284468,0.146725679,0.571399421,-1.91548844,-0.237462882,-0.598112497,Fema,Yes,-0.534023827,-282.2034349
90.64934419,1.9783727,2.294881166,1.124221734,0.028169873,0.831877785,0.006861199,0.833851222,-0.553964741,-0.047165868,0.641338145,Fema,No,0.115802797,91.16628938
-216.2919165,-0.620884793,-0.434961893,-0.492150182,-0.785945337,0.795876657,-0.340183359,-0.205854822,-0.719337204,-1.141708457,-0.516286546,Fema,Yes,-1.111443829,-215.9991284
30.97261983,-0.446464791,-0.079257725,-0.40663897,-0.219244152,-0.648955927,-0.040280818,-0.174613653,0.447054152,-1.32482737,-0.842494497,Male,Yes,-1.332112361,30.86746945
150.8974327,-1.446623459,0.49075663,-0.623350362,1.5704458,-0.63462683,1.655998517,0.377616599,-1.201395745,-0.766039135,1.787984436,Male,Yes,-0.441157611,150.7855588
-299.5740573,-2.223403152,0.267050869,-1.29285691,-0.643618403,-0.739562996,1.543014595,-1.374951293,-1.602057656,0.052165079,-0.353993911,Male,Yes,0.095128474,-299.5012772
98.82812542,-0.057756558,-0.204007872,-0.332758765,0.826125708,0.56144991,-1.259596169,0.666354542,-0.217163116,-0.838311156,1.226663974,Fema,Yes,-1.024428918,98.85235245
447.342987,0.491133144,-0.823549434,0.676801132,-0.664878335,-1.152382878,-2.531764673,1.197436012,2.483625478,-0.865224722,1.437594358,Male,Yes,-0.747896479,447.4878967
20.12526316,0.973681155,0.264916774,0.775291463,0.344402998,0.392322555,-2.592893985,-0.999360768,1.602595196,-0.12819568,-0.074785939,Fema,Yes,0.054599727,20.95510489
155.0207534,0.1496603,1.84879949,0.183542845,0.598213007,0.91671091,-1.084698648,0.073753852,-1.613783898,-2.38501623,0.817048765,Male,Yes,-2.531926631,154.9804307
-221.7292817,1.32221932,-0.505468137,-0.677693282,-0.87010259,0.9881507,-0.594398776,0.228678371,-2.439409244,-0.906985378,-0.170140665,Male,Yes,-0.176457518,-222.0520031
106.2031358,0.790547134,0.701507129,-0.35624595,0.654174428,-0.052914533,-0.583362836,-0.559934293,0.12985439,-0.323380607,0.916602872,Male,Yes,-0.39920948,106.6545768
362.8445209,-1.643753684,0.614716869,0.406614497,0.11254631,-2.291471805,-0.82445175,0.593723924,2.128575081,-0.287997958,0.132747789,Male,Yes,-0.367388889,362.4370851
154.4849438,-1.518868659,2.110608534,0.300284324,0.208233171,-1.815888845,0.751099598,0.071985195,0.612680785,0.644001699,1.146432014,Male,Yes,0.841009445,155.3039999
-106.1013996,-0.500919313,-0.077569745,-0.403161305,-0.949330902,-0.583970884,-0.102326868,-0.517579696,-0.691664775,1.211662273,0.312817423,Male,Yes,1.396236571,-105.8518012
-19.05207244,-0.589632042,1.257219651,-0.855240457,0.339059256,1.059027254,-1.022564391,-0.121944928,0.54832813,0.197181055,0.013239768,Fema,Yes,0.345906107,-19.54786474
-136.7211191,2.122309045,0.529380148,-0.528635356,-0.88312777,0.494653319,1.30444939,-1.612990591,-0.158062795,-0.105222172,-0.443497828,Male,Yes,-0.034528851,-136.7735384
-120.8403768,0.169538438,-0.336283278,0.165488057,-1.048777185,0.447885783,-0.697543979,-0.229494407,-0.283050518,0.128314407,0.064532738,Fema,Yes,0.331383812,-120.4156108
-298.8890669,0.921934804,-0.881447066,1.449847525,-0.920626373,-0.88401473,1.234144036,-0.890729183,-1.092896606,0.450288831,-0.177137383,Fema,Yes,-0.009985458,-299.5256598
-80.47860331,-0.80100685,0.158667549,0.715783483,0.294188644,-0.551431418,-0.350073028,-0.233016457,0.111238658,-1.174422442,0.349576604,Fema,Yes,-1.419234336,-80.19840407
139.0400372,-2.405760676,1.2443371,-1.517403791,0.742029289,0.188001462,-0.190951343,-0.222362998,0.773981168,-1.384666128,0.398010328,Male,Yes,-1.255002952,139.3875033
42.71297679,1.231161547,0.359063191,-0.128372099,0.792276311,1.05706864,-0.032104023,1.14257793,0.704767378,2.20986754,-0.80126553,Fema,Yes,2.13307217,42.78356337
151.4317477,-0.587016289,0.447683216,1.967729682,-0.503709437,0.102335847,-0.224092367,1.072300647,0.852889097,-1.033164775,0.57094984,Fema,Yes,-1.002492133,151.7070388
335.0027616,0.243168215,0.002571182,-0.483249542,0.77083696,-1.808143926,0.411334243,0.962341745,1.588530691,0.774728319,0.457309647,Male,Yes,0.670164243,335.4887974
53.92600869,-0.571921332,1.289161297,1.381575761,-0.182713201,-0.793158746,-0.267161182,1.525084223,-0.224142768,-1.06963745,-0.611164229,Fema,Yes,-1.009668815,54.461617
-165.0168568,0.393062934,0.867407411,0.755395696,0.219509556,-0.591402668,1.124419185,-0.912783494,1.017020991,0.396086585,-1.945703083,Fema,Yes,0.193334826,-164.3069412
-327.6461893,-0.891427808,1.131310865,1.070745881,0.08396813,0.209113891,0.076504026,-1.385525579,-0.632811199,0.283250325,-0.302776155,Fema,Yes,0.401091141,-327.7462039
-102.6574795,0.374948362,0.329114186,-1.150428563,-0.999278471,0.417725458,0.258383626,-0.923442968,1.074703858,1.533995675,-0.519857268,Fema,Yes,1.914339517,-102.9651393
-137.3176831,0.326089274,-1.746984568,-1.045726588,1.383429851,0.982795115,-0.06806019,-0.594945386,-0.611864056,1.094609448,0.302373069,Fema,Yes,0.797823979,-136.8218223
-95.3738203,0.256358022,-0.816761298,1.161550735,0.352692273,-0.931367159,1.567160737,-0.90753572,-0.123673539,0.293087277,0.213727088,Fema,Yes,0.119523481,-95.17476893
-62.15293355,-0.340084529,-1.586865203,-0.316911948,-0.471179843,0.302341224,-0.806235706,-0.532755167,1.138598256,0.971587697,0.237492592,Fema,Yes,1.137638624,-62.92315482
-279.2879581,-2.094902684,0.127112361,-1.770138829,0.640165457,-0.626953769,0.908537677,-0.507849104,-2.132939569,-0.051093734,1.305476417,Fema,Yes,-0.07718806,-279.1710919
-165.4422104,-2.118450635,-1.023701452,-0.583840844,0.175067459,-1.343192543,0.758038051,-0.027698459,-0.368415441,-0.630225748,-1.242606938,Fema,Yes,-0.96116573,-166.285414
-116.555092,0.018473602,-1.80928169,0.983888294,0.708787328,0.493405154,2.133050049,-0.774402948,-0.234857738,-0.96275025,-0.857044028,Fema,Yes,-0.897284333,-116.2849672
-131.7028756,-0.568677081,-0.216756362,-1.067024994,1.021571518,1.732097939,1.070797555,-0.673259621,-1.974031142,0.031286279,0.083042765,Male,Yes,-0.099493777,-131.0683142
8.588597556,0.827001003,-0.110692879,-0.114925447,1.519523289,0.336730793,1.349785744,-2.051658573,1.247461329,-2.097753852,0.210782754,Fema,Yes,-1.864250819,8.861766988
-195.3736934,1.209837222,-0.697073072,1.102282565,-0.536270144,-1.044816319,0.789904942,-0.52709161,-0.95380442,-1.278513841,0.472789656,Fema,Yes,-1.311952717,-194.9278546
-157.4455795,-0.208656273,0.508897113,-0.221428156,0.236297566,1.241292143,1.495335815,0.204595766,-0.272065446,-1.291390314,-1.4556867,Fema,Yes,-1.325361172,-156.953622
-133.1568832,1.420654761,0.876114766,0.892489005,1.361041846,-1.170261152,0.619542824,-0.873316339,-0.951991677,0.079926265,-1.349546356,Male,Yes,-0.09982401,-133.9729956
53.04773775,-0.680178204,1.077743806,-0.13370156,-0.118164045,0.693773153,-0.159573438,1.65813068,-0.460719787,-1.346717506,-1.306526852,Male,Yes,-1.205091464,54.20103884
-60.22828245,0.122246676,0.705189651,1.422405958,-0.684474996,0.052133189,0.940650852,-0.197081206,1.038831878,-0.945543517,-1.180464616,Fema,Yes,-0.942847207,-59.78220986
-259.3484176,-0.831957493,-0.739935853,1.342622011,-0.159939788,-1.259787343,0.028620504,0.001248456,-1.520039285,-0.040018725,-0.78910218,Fema,Yes,0.069004096,-259.0328739
-149.6934361,0.48282022,-1.19641498,0.557974637,-1.854959586,-0.113838595,-1.161303357,-0.178670209,-0.223484951,-0.008800357,-0.35982573,Fema,Yes,-0.255717853,-149.8945508
-162.7479145,0.460620368,-1.328378381,-0.77723356,-0.841653721,-0.276025741,-2.351152818,-0.692990359,-0.137153086,1.631779369,-0.656715303,Fema,Yes,1.597114708,-163.0520989
-198.9517169,1.217499575,0.926981889,0.729076063,-0.858722511,1.587324864,-0.734940335,0.962251799,-2.598196618,0.081969659,-0.680326234,Male,Yes,-0.163144358,-198.8719583
22.52630743,-0.355942086,1.011921063,-1.464492549,0.544836731,1.017581496,-0.942319176,0.412814322,-0.701385193,-0.467437819,0.221248835,Male,Yes,-0.345411747,22.47841153
181.6819858,-0.149077163,0.140932671,-0.016645856,-0.101805107,-0.981101616,0.165183068,-0.233866411,0.853148164,-1.408890962,1.068730858,Male,Yes,-1.575827251,181.2835643
200.0110904,1.428612958,0.491303647,0.296997615,-0.457922797,-0.506851243,-0.65315241,-1.211099624,2.236463345,2.600242685,0.039251382,Male,Yes,3.015731322,199.8611242
123.0719645,0.335844721,-0.821534517,0.082611032,1.40284474,0.215553054,0.568007359,-0.910850378,0.307264781,-1.776388616,1.148350581,Male,Yes,-1.833171138,122.7975036
391.0114074,0.241427031,1.300648329,0.467685272,2.486513523,2.261895177,-0.116790296,-0.234506859,0.426788698,1.119263273,1.771426924,Male,Yes,1.181350088,390.9826593
61.54635985,-1.873412898,-0.234655925,0.817280635,1.514220949,-0.546631521,0.560764982,-0.039321899,0.739420097,-0.889093694,0.31997435,Fema,Yes,-0.560540376,62.20276207
-46.95230802,1.486399253,0.483341852,0.538437,-1.197427696,0.501799754,-0.056099473,-0.355494775,1.382181888,0.04277972,-1.329891861,Fema,Yes,0.292627285,-47.07057187
65.34983764,0.022959756,2.225944332,0.330035115,-0.852585847,-0.667720286,0.326962595,1.68192174,0.0114989,-0.591183104,-0.667712721,Fema,Yes,-0.481404195,65.49003336
-107.0441639,0.515452212,-0.065359034,0.00442128,-1.33414116,-0.06810869,0.057227014,-0.460341313,0.303283759,-1.873634339,-0.16326285,Fema,Yes,-1.914573514,-106.3694774
122.4683883,-1.342866619,-0.539119435,-0.551576688,1.251292333,1.728331912,-0.951683554,-0.604033086,1.196869744,0.176887261,-0.16725257,Male,Yes,-0.183454701,122.2163709
-35.33428991,0.316568311,0.681980741,-1.193630151,-1.41548749,-0.851162936,-0.593949329,0.115932199,-1.15610287,1.500416003,0.728262939,Male,Yes,1.459382169,-35.63353069
-34.11515839,-0.854325489,0.076282051,0.887196672,1.005336216,-1.414232932,-1.119993449,-0.134971429,0.982910657,-0.467396356,-0.13574287,Fema,Yes,-0.31952004,-34.9124376
-68.01916268,-1.765297755,0.459554371,0.233131585,-0.107093117,0.543221462,0.943108987,0.018904688,-0.833246688,-0.545176294,-0.117561683,Male,Yes,-0.682253541,-68.14674367
15.21916327,-0.788341151,0.821620459,0.615073204,0.751696518,-1.518782432,-0.48380016,1.627266981,-1.373603679,1.02806304,0.673855174,Fema,Yes,1.176132762,15.62505349
107.8650458,-0.740136791,-0.114225551,-1.079343166,-0.998848796,-0.239296591,-0.246793558,-0.200808514,0.476031383,1.318551018,2.680570841,Fema,Yes,1.317690876,107.8340585
-270.4618424,1.237953016,0.772248583,-0.662845831,-1.481745963,-0.066026499,-1.168185091,-0.382202063,-0.882106188,-0.5654813,0.189175553,Fema,Yes,-0.850219506,-270.8682867
209.189736,1.109558263,1.465150887,-0.766265634,0.600293386,1.801444469,-0.318744853,0.551033992,1.12012863,0.157896288,0.575670312,Fema,Yes,0.384993169,209.3330796
388.0032528,0.651210008,-1.664573251,0.130524026,-0.09181103,0.143463928,0.886962566,2.662726714,0.969623729,-1.056956768,0.725755344,Male,Yes,-1.033744477,387.7033279
107.0562315,0.026024638,-0.063544602,-0.245418181,0.084187593,-0.928661725,1.106126051,1.243769651,0.207116135,-0.116854428,0.101776336,Fema,Yes,-0.23349054,106.6610984
-49.30925569,0.042539074,-0.959255393,-0.370164165,0.021857358,-0.305952575,-0.438474458,-1.451338498,0.092447735,-1.050653837,-0.922823315,Male,Yes,-1.028402511,-48.95048557
15.66896,0.996759643,0.084968137,-1.011774084,-1.133592826,0.850530684,-0.839124191,-0.643257602,0.096004205,0.079121724,1.587761524,Fema,Yes,0.040742486,15.28037107
241.0385955,-0.172200793,-0.132568015,0.92379656,1.32435875,0.921408398,0.460814477,0.377910102,1.104578474,-0.602331854,-0.168214223,Male,Yes,-0.790511782,241.4107506
222.6923747,0.928741925,-0.317462217,0.043995511,-1.527631948,0.793880362,-0.699215279,1.01226051,1.572330318,-0.999430017,-0.745023217,Male,Yes,-0.909949153,222.4245353
188.645968,-0.531605908,1.435049387,0.275600674,-0.792286662,-0.074667978,0.25871644,1.681576716,1.297825267,2.759355114,-1.006831752,Male,Yes,2.525478421,188.2515198
-12.63493215,0.910645672,-0.272276101,0.068599227,0.29871366,0.038127384,0.512717523,-1.648046206,-0.118170784,-1.22763642,1.685792303,Fema,Yes,-1.082374473,-13.73818049
85.56273792,0.275880578,0.730812448,-0.604419827,0.532868224,1.108472072,-0.360968359,-0.496153449,-0.1897082,0.936366127,0.458839432,Male,Yes,1.14524654,86.28835986
57.19781642,-1.437791474,0.620358298,-0.479655814,-0.764143924,-1.84306955,-0.477974004,0.349654457,-0.689449185,-0.521189312,0.578521498,Male,Yes,-0.867660083,57.03339416
13.29658317,-0.535914562,-0.100393503,1.260568845,-1.380430752,-1.548254323,0.531974639,1.412151698,-0.149891592,-0.821549826,-0.923912016,Male,Yes,-0.96202352,13.66173002
45.11388963,0.160278214,0.338339544,-0.668168392,0.359765153,-0.754492664,0.874321689,-0.966290068,0.84963708,0.118935983,0.133299723,Male,Yes,0.438681664,45.21965364
-147.7231034,2.306931175,-0.217582845,0.388762297,-1.46177025,0.71260616,-1.128883305,-0.025625211,-0.588780445,0.760492696,-1.105254611,Male,Yes,0.611981095,-148.0161758
-122.7076432,0.161790688,0.095780847,2.008441556,-0.393602924,-0.045887946,0.284684501,0.191159237,0.672870468,-1.14412308,-1.938357418,Fema,Yes,-1.132199146,-121.5158385
-148.8920228,-0.75575076,1.440303641,1.014737695,0.447869664,1.053439749,-0.563407663,-2.205505355,-0.341982278,0.091521947,-0.691019813,Male,Yes,0.397742852,-149.3262328
69.5430862,1.519598853,-0.60535458,-0.813117023,-1.306871643,-1.820816199,0.163494517,-0.519604239,1.566497881,1.711488988,-0.309580912,Male,Yes,1.801943183,69.48248061
-113.1317296,-0.686219514,-0.688446139,-0.506076556,-0.998484645,-0.781484659,0.597859878,1.106191473,-0.686101821,0.034189767,-1.620274102,Male,Yes,-0.047082114,-113.4260468
79.23784611,-1.441790869,-0.338259021,-0.952393825,0.158656312,0.845812379,-0.315672398,0.80503776,-0.461693848,-0.243447306,0.034475784,Male,Yes,-0.093250669,79.76091061
-24.50482541,0.485501392,-0.299236816,-1.762890544,2.565203882,-0.387987145,1.614367812,0.981135785,-1.982757641,0.330677368,1.254566021,Fema,Yes,0.075689348,-24.79680361
-197.3920775,1.548066801,-0.216343978,0.156476257,-0.796775306,-1.312849675,1.414874136,-1.119628234,-0.446836254,0.82461822,-0.723928704,Fema,Yes,0.943647955,-197.9400975
-87.65749135,-1.563573753,-0.679933439,0.582624109,-0.337455602,0.238639992,1.52649118,-0.061074682,0.517272507,0.638551999,-0.719787778,Fema,Yes,0.74782089,-87.33201566
-206.4497778,-0.401950943,-0.698216869,0.571043681,0.877929208,0.730226924,-0.780838089,-0.392798049,-1.501607763,-0.909731275,-1.579208972,Male,Yes,-0.708282671,-206.5685618
-18.65616007,0.56347552,0.26547293,-0.380275335,-0.725820321,0.543405426,-0.537454102,-0.566348461,-0.104552548,-0.214094366,1.423073011,Fema,No,0.092883087,-18.92048556
-516.4448142,-1.558102742,-0.524163746,-0.875928904,0.068529159,1.09610937,-0.197299123,-2.20780263,-1.370237825,-0.913753032,-1.566399137,Fema,Yes,-0.636153298,-516.2489296
-200.5698066,1.247065832,2.39160098,-1.088589834,-1.093803397,1.505708926,-0.80688061,-0.293281786,-1.392542632,-0.266663147,-0.454096076,Male,Yes,-0.233862691,-200.5309004
48.11411351,-1.610850419,1.822392511,0.307165135,1.669884346,1.003454398,-0.060990831,-0.042359531,0.098646363,0.57341619,-1.284570662,Male,Yes,0.639967101,48.23847786
22.34783322,-0.883659906,0.208107309,-0.53767214,0.493124489,-0.283525974,-0.533791558,0.349019056,0.627884104,-1.441378007,0.363031039,Fema,Yes,-1.359502596,21.94884149
-98.27928726,-2.312703491,0.815228505,0.113832343,1.64385693,0.007599682,1.295787712,-0.359213769,-1.009115678,0.159944354,0.57357611,Fema,Yes,0.153234374,-97.97558666
-21.34097491,0.22478466,0.054561385,0.624447319,0.298335085,0.130981706,1.667159218,0.592231684,-0.315904436,0.7735174,0.656259559,Fema,Yes,0.407500172,-20.86321538
-267.1015386,0.607992509,-0.256316894,0.599369373,0.246648955,-0.659942705,0.213017167,-1.051390399,-1.368245095,-0.940270236,-0.103212751,Fema,Yes,-1.115379019,-266.5370657
316.6206372,-0.67705087,1.161884391,1.007139119,1.29522272,0.172153041,0.23237429,1.898107737,0.04244077,0.112528289,1.600681835,Fema,Yes,0.314628794,316.779735
-141.446286,-0.49988653,0.186923453,-1.284875677,-0.400850739,-0.458487745,-1.762442226,-0.120388923,-1.434845273,0.490583254,1.492403242,Fema,Yes,0.597054567,-141.7116998
97.83264245,0.588102985,0.176718387,0.745855045,-0.765740759,1.225087602,-1.665481856,-0.278453884,1.249187763,0.805359146,0.398448495,Fema,Yes,0.818606435,97.26241954
23.97305541,1.462214171,-0.277391392,-1.509661606,1.431567757,-0.36343778,0.77905122,-0.278914275,-0.637840556,-0.126569332,0.817977607,Fema,Yes,-0.22299313,23.04722052
-126.9844179,-0.289725616,0.491517006,1.188150216,-1.281649115,1.763482852,-1.351047375,-0.032614166,0.043056874,0.012118249,-0.382029368,Fema,Yes,0.0574045,-127.3176104
-276.2409594,0.239623914,1.010693716,-1.475160483,0.0473045,0.002075022,1.026800579,0.087001386,-1.523000136,-0.010291316,-1.099531593,Fema,Yes,0.081428558,-276.6462859
-70.04186935,-0.983873946,-0.598322654,0.49297268,-1.234997176,-1.519379566,1.023406286,-0.753442555,0.739356182,-0.11838832,-1.138137137,Male,Yes,0.208065503,-70.10235453
437.0538074,0.523085326,0.608672699,0.29893238,0.224678855,1.319976904,0.311109417,1.798412082,0.508653488,0.713120317,1.198047275,Male,Yes,0.961031568,436.849812
242.241631,-0.356723327,-0.075514502,1.206230321,1.243925824,0.818896155,0.464676581,0.392541034,0.098229767,-1.295653565,0.697616435,Male,Yes,-1.11569012,242.0432487
-152.1551435,-1.058354041,1.072834173,-0.898243056,-1.34631888,-0.153340337,0.542725017,-0.932604206,0.126305894,0.019865638,-0.572146698,Male,Yes,-0.101684104,-151.9585787
108.3378741,-1.052124167,-1.082960287,0.441779715,-0.939424319,-0.164744853,0.372484387,2.069475392,0.007131192,-0.015582004,-0.446991297,Male,Yes,-0.029735775,107.6009452
-2.19198185,3.491550364,0.029928572,0.688521656,0.16270992,0.08885505,0.354938568,-1.715910961,-0.633764599,0.247228752,1.106788908,Male,Yes,0.185684238,-2.057361323
304.5613798,-0.235804205,-2.318624988,-1.257096424,0.470548911,-0.136097706,-1.705542406,0.962222381,1.153618032,-0.123600761,0.617493882,Male,Yes,-0.015424138,303.929848
129.3367907,-0.656966213,0.650432408,-0.923587292,0.322020662,-0.934602615,-0.940616296,-1.292694674,0.16431164,-1.833310938,1.348111643,Male,Yes,-1.791631813,129.4071709
-114.1493911,-1.34486297,-1.101717097,-0.042088479,0.183051957,-0.682146037,-0.611626005,-0.637603829,-0.695323528,-0.285097591,-1.984612713,Male,Yes,-0.413106225,-113.5685718
-53.59334621,1.23406455,-0.982235303,-0.297845612,-0.036906521,1.203282109,-0.745862329,-0.513410462,-0.654621038,-0.0455574,0.439630518,Male,Yes,0.137113408,-53.75707302
-121.7719979,-2.245321648,-0.132988422,1.754986154,2.497200392,-1.177628962,-1.140196301,-1.051880103,-1.284552298,-0.988001942,-0.507517602,Male,Yes,-1.079524632,-122.1944596
54.22620754,-1.63343453,-0.326493584,1.531753024,-0.176438541,0.227171951,-1.053729128,0.795740815,0.547425998,0.130220979,-0.72517213,Male,Yes,0.154689602,54.7750067
-191.1938427,-0.756930552,-0.836503931,1.159909861,-0.535065969,-0.70027988,-0.0759274,-0.036413003,-1.308250974,-1.664018923,-0.651001746,Male,Yes,-1.496200679,-190.7933869
-193.4040302,-0.536332521,-0.286318281,0.368888708,-0.145170244,1.08259137,0.368003659,-0.909032326,-0.980459246,-0.591159669,-0.376784109,Male,Yes,-0.778967094,-193.4300562
160.8311044,0.210359367,0.718897166,1.183119557,0.743553516,-0.285959151,1.496910994,-0.11433516,1.366060068,0.613326226,0.026246618,Fema,Yes,0.888747286,162.2470435
-56.71585171,0.631431626,0.70804104,1.64097022,-0.6883229,2.588762249,2.268821912,0.061604799,-0.465160502,-0.687760925,-0.291733185,Male,Yes,-0.44717297,-56.45654521
120.4873316,0.23335532,-0.503542832,0.026972789,-0.745139073,-0.891145768,-2.299556876,0.144952582,0.141279744,-0.359781041,0.410307428,Male,Yes,-0.610127759,120.9592223
114.0056502,-0.077607965,-1.445151161,-0.818607275,0.434083015,0.748761552,2.657273049,0.415963927,-0.131301907,1.277651785,0.528926247,Male,Yes,1.208530573,114.5620623
94.11178057,-0.153337588,0.793261345,-0.034912508,-1.205282846,-2.099983393,0.243681065,-1.186098321,0.815426606,0.838428677,0.386977231,Male,Yes,1.012376048,93.49493681
143.2671581,1.359948542,-0.072287008,1.028935493,0.820321797,-1.217938512,-0.304963638,0.252496627,1.36759724,-0.99621264,-0.91800477,Fema,Yes,-1.07891165,142.4183278
190.6616758,0.315202414,0.188425597,0.282604442,2.406586589,-0.764560164,-1.603076108,0.6162633,0.331003284,0.552773551,-1.616970624,Male,Yes,0.663419521,190.1829442
-27.56370954,-0.59464977,-1.297379656,-0.073119646,0.602707656,-0.813595997,-0.52164151,-0.326318462,-0.34804638,0.625118656,0.512836458,Fema,Yes,0.514803503,-26.99954417
40.01943872,-0.970769143,1.371868278,1.301544824,0.280067751,-0.89138365,0.018777835,-0.178147072,-0.607725645,1.932980521,0.049099807,Male,Yes,2.059991396,40.49227554
-169.3890132,0.633731025,0.051598262,0.085711601,-1.445811489,-1.194823959,0.744109996,-0.981348648,-0.506568581,-0.51013919,0.844788526,Fema,Yes,-0.513470762,-168.8356302
-0.753733705,0.761391167,0.428292261,-0.203615019,0.494445443,1.683367281,1.240726239,0.374968725,-0.49353185,-0.480287109,-0.432827269,Male,Yes,-0.645642893,-0.570953182
195.3972074,0.576467637,-0.383711301,1.433104891,0.997393061,-1.641003219,0.292282737,1.387181436,0.475470104,-0.561993712,-0.896406884,Male,Yes,-0.254742204,194.2532721
-373.4983274,-0.037907061,-0.038476658,-0.256650135,-1.601840952,0.555047942,0.655924411,-2.285499449,0.276239852,-0.736491172,-1.913800705,Fema,Yes,-0.799709066,-373.5976688
62.94322223,1.602376315,-0.405014748,2.269012825,0.102527033,0.726155492,-2.745665405,0.09842575,-0.931725398,1.572935721,1.268679153,Male,Yes,1.458629552,63.18859016
100.1062485,-0.239987237,0.031135652,0.026342878,0.239884813,0.970977228,-2.724548764,-1.045982669,1.095373743,-1.059081421,0.921200769,Male,Yes,-1.324849768,100.0784917
-282.0556236,-1.464259458,-0.873853487,2.633002456,1.383398859,-1.577349515,-0.180910363,-0.875480764,-1.136987829,-2.059307297,-0.616114341,Fema,Yes,-2.27344735,-281.8696369
57.08126525,-0.210624555,-0.709985603,-0.03983988,-0.416404486,2.015309468,-0.983594791,-0.116287454,-0.817096116,0.135286384,-0.66406672,Male,Yes,-0.25140682,57.62179922
-183.1805243,-0.426803122,-1.069635328,-1.271141341,0.46116531,-1.492824983,-0.23822984,-0.732567945,-0.109713563,1.332861991,-0.519314901,Fema,Yes,0.882450414,-183.1189307
60.23108156,1.780367361,-0.655053409,1.493980526,-2.611875576,0.044710048,-0.692673385,0.363326194,-0.36931936,0.186072027,0.915686714,Male,Yes,-0.020678762,60.19454107
55.76445108,-0.378127878,0.419704276,-0.259203431,-0.576854908,1.123284394,2.231483978,0.571719781,0.196719925,-1.787854116,0.462649217,Fema,Yes,-1.958875588,55.62066143
155.7226241,1.339159807,1.286947108,-0.349425471,2.353774322,1.248338292,-0.041222697,-0.578862881,1.013331299,-0.475222371,-1.141881935,Male,Yes,-0.349484332,155.6809554
17.31895257,0.685437168,0.707770818,-0.87200869,2.348860833,-0.932363023,-0.140194613,-0.351730039,-0.439170466,0.238497308,-0.808831271,Male,Yes,0.492077751,16.6281175
121.3158918,-0.241625732,0.961668894,0.774104329,-0.254573774,-0.440284599,0.055036592,1.110172033,0.540535292,0.631243803,-0.858480789,Male,Yes,0.674319886,121.2671932
61.80972865,-0.325187179,-0.799431318,1.201287916,-1.862349752,-0.130560536,0.212309006,2.080205334,-0.464467191,1.212338823,-0.627495349,Male,Yes,1.071492608,61.76250845
-264.1637006,-1.47323388,-0.321962675,-1.059525574,0.284664153,0.743762961,-0.725188702,0.2800785,-1.986660275,0.18668076,-0.504552973,Fema,Yes,0.028967117,-264.5396272
-92.31584368,0.414613518,0.431885484,0.761704145,-0.164594732,0.31739986,1.50556695,0.623010196,0.244985207,-0.457216752,-1.37530195,Fema,Yes,-0.26802307,-92.25123362
-158.0150417,-0.463235855,-0.049610659,-0.469546359,0.053432441,1.858556189,-1.009340987,-1.277588372,0.205656674,0.494103026,-1.013689273,Fema,Yes,0.623198357,-157.7238299
-61.68074418,-1.925068139,1.309548922,0.56706381,2.950795686,0.317448215,1.453343168,0.296340774,-1.186373572,0.959463446,-1.041767905,Fema,Yes,0.904890278,-61.57341311
182.1328304,-0.404554626,0.194861295,-1.290910894,0.678623614,0.69756465,-0.669591147,0.559933547,0.493822497,0.103687938,0.124974945,Male,Yes,-0.099974806,181.9016844
165.7913644,0.436434513,0.926775298,1.020839821,-0.41074065,-0.172568123,-1.056388038,0.284336858,-0.306425338,0.480585053,1.18560462,Male,Yes,0.548056146,165.9797573
